类别,名称,经度,纬度,地址,类型,省,市,区县
小区,中欧国际大厦,117.993352,36.820721,马尚镇北京路,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,华侨大厦,117.993176,36.819572,金三巷与银街交叉口东北80米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,凯瑞时代大厦,118.015915,36.814525,人民西路239号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,玉龙大厦,118.024105,36.82274,华光路188号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,创业大厦(世纪路),118.026222,36.819417,世纪路30号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,智汇中心写字楼,118.016011,36.791117,王舍路461号附近,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,九宏大厦,118.036178,36.837928,北西五路与政通路交叉口西南120米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,环齐大厦,118.023464,36.802677,世纪路31号南70米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,黄金1号总部大厦,118.031435,36.822091,华光路108号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,山东齐赛创意动漫科技大厦,118.03216,36.810528,北西六路5号甲5号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,嘉美大厦,118.024974,36.782553,经济开发区傅家镇南世纪路1号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金奥大厦,118.052377,36.846012,鲁泰大道68号甲5号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,创业火炬广场,118.057241,36.841211,柳泉路109号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,凤阳大厦,118.042694,36.80244,新村西路,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,汇金大厦,118.061302,36.847755,鲁泰大道99号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,颐鸿大厦,118.05352,36.828179,联通路26号乙2号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,国贸大厦,118.056242,36.834935,柳泉路107号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,九州大厦,118.046646,36.807564,共青团路84号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,钻石商务大厦,118.04781,36.806458,共青团路95号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,铂金大厦,118.047693,36.801065,新村西路42号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,天健大厦,118.050878,36.808615,柳泉路156号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,财富广场,118.061161,36.804295,金晶大道96号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,华润大厦,118.060889,36.803295,金晶大道66号淄博万象汇L1层L189、L190,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,科创大厦,117.979029,36.825497,华光路366号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,创业大厦,117.991289,36.820906,心环东路与金街交叉口东北100米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,宏程金融中心,117.990864,36.819729,马尚镇北京路与人民路路口(体育中心对过),商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,淄博少儿棋院大厦,118.004305,36.844094,淄博少儿棋院(重庆路校区),商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,天乙大厦,118.005023,36.844071,房镇镇盛湖路天乙公建商务楼E座,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,亿丰大厦,118.00209,36.816667,山东理工大学北门亿丰大厦,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,宏程·智谷大厦,118.010977,36.828681,联通路169号锦尚购物中心3号楼,商务住宅;楼宇;商务写字楼|商务住宅;产业园区;产业园区,山东省,淄博市,张店区
小区,农广大厦,118.014804,36.829073,联通路147号甲2号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,博大广场,118.017407,36.823008,华光路272号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金润·香榭大厦,118.032045,36.85235,西六路与兰雁大道交叉口西南角,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,龙御大厦,118.024599,36.821236,华光路143号甲1号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,移动大厦,118.026599,36.821127,华光路139号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,汇美大厦,118.019774,36.803022,新村西路177号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,德泰堂国际商务大厦,118.028088,36.82239,华光路黄金国际附近,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金茂大厦,118.026499,36.809117,共青团西路138号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金润商务大厦,118.043429,36.838377,张桓路71号甲10号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,时代大厦(共青团西路),118.031801,36.808498,共青团西路120号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,乾盛大厦,118.033294,36.811248,北西六路20号甲4号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,首丰大厦,118.025473,36.786055,昌国快速路出口与世纪路交叉口东120米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,蓝钻国际,118.035332,36.807576,共青团西路119号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金丰大厦(太平路北二巷),118.034006,36.801815,新村西路115号甲10号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,利民大厦,118.043316,36.81379,人民西路29号甲2号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,尚宜仕大厦,118.038287,36.796436,和平路与和平四路交叉口西南40米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金达大厦,118.058149,36.842996,万杰路与柳泉路交叉口西南150米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,中房大厦(华光路),118.051455,36.821149,华光路58号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,晨报大厦,118.058794,36.83791,四宝山街道柳泉路286号鲁中大楼,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,荣宝斋大厦,118.047358,36.807652,共青团路,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,世纪商务中心(联通路),118.056115,36.829425,柳泉路246号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,傅山大厦,118.059772,36.83707,中润大道113号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,太平洋保险大厦,118.056305,36.828276,联通路22号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,中银大厦(柳泉路西二巷),118.051459,36.815699,柳泉路49号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,潘成国际大厦,118.055545,36.825842,柳泉路与迎春街交叉口东北100米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,广电大厦,118.054754,36.821111,华光路52号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,园林大厦(共青团西路),118.049061,36.806459,共青团西路71号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金宝岛大厦,118.048109,36.803527,柳泉路37号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,丰茂大厦,118.051861,36.810881,柳泉路162号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,赢环商务大厦,118.046225,36.795837,和平路1号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,丽阳大厦,118.082176,36.881337,晓月桥路与金晶大道交叉口西南,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,龙韵大厦,118.050819,36.799475,新村西路67号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,颐和大厦,118.068931,36.834735,中润大道267号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,尚品大厦,118.066351,36.826314,联通路潘成装饰材料城(联通路店)南侧约70米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,云龙大厦,118.064279,36.817884,金晶大道207号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,中联大厦,118.064108,36.81703,金晶大道205号甲10号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,新达商务楼,118.064119,36.81398,金晶大道162号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金昌大厦,118.061527,36.806303,金晶大道106号甲6号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,新华制药人才公寓,118.060993,36.792644,洪沟路15号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,淄博煤气大厦,118.069514,36.809434,人民东路12号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,盛世大厦,118.08282,36.804015,盛东中街与宝沣路交叉口西南40米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,齐润大厦,117.993862,36.824533,华光路306号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,世纪阳光商务中心,118.033281,36.829184,联通路84-4号附近,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,天府国际,118.028809,36.803148,新村西路186号,商务住宅;楼宇;商务写字楼|商务住宅;住宅区;住宅区,山东省,淄博市,张店区
小区,国华大厦,118.029642,36.789548,王舍路237号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金成大厦,118.036496,36.785113,昌国路辅路与南西五路交叉口东320米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,汇银国际,118.060076,36.840719,英才路18号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,中房大厦Ⅱ期,118.052553,36.821075,华光路58号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,华瑞洲际中心,118.055653,36.826423,科苑街道柳泉路238号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,中信大厦,118.05493,36.8236,柳泉路230号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,恒泰商城,118.047765,36.821162,华光路68号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,汇金大厦B座,118.061634,36.848267,鲁泰大道99号汇金大厦,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,先进陶瓷创新园A座,118.061164,36.856261,柳泉路125号先进陶瓷产业创新园,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,香榭大厦B座,118.032559,36.852125,西六路与兰雁大道交叉口西南140米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,天府国际A座,118.0292,36.803112,新村西路186号甲2附近,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,高科技创业园A座,118.053975,36.839124,政通路135号高科技创业园,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金茂大厦A座,118.027423,36.808909,共青团西路138号金茂大厦,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,玉龙大厦A座,118.023571,36.822619,东一街27号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,银泰时代广场D座,118.036546,36.849846,石桥大道212号甲12号银泰时代广场,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,保税大楼,118.125773,36.87906,保税物流园,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,银泰时代广场C座,118.035851,36.849919,鲁泰大道7号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,万通中心,118.025748,36.805875,世纪路和商场西路路口工地,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,颐和大厦B座,118.068706,36.834268,北郊镇中润大道2366号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,财富广场A座,118.061278,36.804019,金晶大道96-01财富广场,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金桥商务中心,118.073379,36.817486,华光路10号甲16号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,晶城大厦,118.007488,36.816059,人民西路176号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,光彩大厦(瑞安路),118.021198,36.814026,人民西路165号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,证券大厦,118.032898,36.814894,人民西路66号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,天都商务中心,118.024116,36.809264,共青团西路146号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,赋若望大厦,118.060464,36.789416,杏园东路10号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,银领国际商务中心,118.050764,36.820229,银领国际居住社区,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,远景大厦,118.045041,36.828788,联通路60号甲6号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,天鸿商务楼,118.062762,36.79992,东一路37号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,淄博石油大厦,118.019281,36.786858,昌国西路68号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,世星大厦,118.040527,36.807648,共青团西路107号甲11号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,圣亚大厦,118.054848,36.824464,柳泉路232号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,新时代商务中心,118.06099,36.839277,政通路145号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,珑悦大厦,118.062132,36.836997,中润大道与魏家路西一巷交叉口东北80米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,齐创大厦,117.993185,36.807164,新村西路237号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,中欧国际大厦A座,117.993272,36.820472,金街与银街交叉口东60米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,齐鲁颐仁城G1座,118.005167,36.816238,石村南巷1号石村居民小区齐鲁颐仁城,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,汇美领域B座,117.990576,36.818555,汇美领域,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,美力大厦,118.056965,36.864816,山东美力置业有限公司,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,创业火炬广场E座,118.056461,36.841013,柳泉路109号创业火炬广场,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,煜丽大厦,118.026287,36.76865,南西七路东小徐世纪嘉苑,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,淄博市新材料交易中心大厦,117.991027,36.818724,新材料交易中心大厦(北京路),商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,国贸大厦C座,118.055824,36.834068,柳泉路105号B座附近,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,柳泉路51号A座写字楼,118.051578,36.81641,柳泉路51号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,财富广场B座,118.061359,36.804162,金晶大道96-01财富广场,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,鲁信商务楼,118.029197,36.802141,新村西路133-2号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,云龙国际,118.06361,36.819147,华光路28号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,高科技创业园E座,118.054035,36.8406,政通路135号高科技创业园,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,高科技创业园D座,118.053379,36.840618,政通路135号高科技创业园,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,新华商城,118.059689,36.794598,新华街9号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金鼎商城,118.046282,36.806968,共青团西路南六巷1号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,中国商务港,118.043366,36.845814,鲁泰大道50号甲2号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金丰商务楼,118.054713,36.80485,西二路175号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,创展大厦(南西五路),118.037301,36.801492,新村西路109号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,世纪商务中心(人民西路),118.025903,36.813763,世纪路110号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,发展大厦(潘南西路),118.063826,36.816395,金晶大道203号甲4号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,明发世贸中心31号楼,117.983375,36.822475,心环西路与荣一路交叉口北180米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,市能源集团大厦,117.985425,36.805325,横一路与新和街交叉口西北60米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,中濠大厦,117.999175,36.844275,盛湖路与丰泰路交叉口西200米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,医药创新中心A综合楼,118.028125,36.848275,医创园,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,山东通广电子股份有限公司C座,117.993975,36.867475,三赢路与北京路交叉口西360米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,创业·火炬广场C座,118.057273,36.841204,柳泉路与英才路交叉口西120米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,华光路93号裕祥综合楼,118.042625,36.820725,华光路与新世界商业街交叉口东南40米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,黄金城商业F座,118.006925,36.846825,黄金城商业,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,汇文大厦,117.970169,36.820686,汇文路9号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,侨丰国际,118.05527,36.845551,鲁泰大道与天鸿路路口,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,环齐大厦B座,118.022726,36.802696,新村西路与世纪路交叉口西180米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,齐赛大厦(齐赛三期)齐赛3期B座,118.032164,36.809828,北西六路5号甲5号山东齐赛创意动漫科技大厦,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,邮银大厦,118.040512,36.821497,华光路88号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,忆江南大厦,118.046417,36.796707,柳泉路17号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,风景华庭商务中心,118.04985,36.821045,科苑街道华光路62号风景华庭商务中心,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,东方之珠B座,118.054413,36.828222,联通路与柳泉路交叉口西北80米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金达大厦C座,118.058189,36.842667,金达大厦1号金达购物广场,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,保利大厦,118.069795,36.787495,杏园东路与洪沟西街交叉口西180米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,三泰·温州大厦2号楼,118.060055,36.798741,金晶大道44甲21号院2号楼,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,淄博科技器材大楼,118.059362,36.80108,中心路,商务住宅;楼宇;商务写字楼|公司企业;公司;公司,山东省,淄博市,张店区
小区,活力大厦,118.065094,36.870676,柳泉路139号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,创业写字楼D座,118.057275,36.841925,创业写字楼,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,九冶大厦,117.994037,36.799157,和平路与书香街交叉口西180米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,大红炉众创空间A座,118.009429,36.809509,山东理工大学东门附近,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金茂大厦B座,118.026136,36.808961,共青团西路138号金茂大厦,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金茂大厦C座,118.025767,36.809124,共青团西路138号金茂大厦,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,慧商大厦,118.064726,36.868875,柳泉路358号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,彩世界广场A座,118.02867,36.82188,华光路与世纪路交叉口东260米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,国贸大厦B座,118.05577,36.835,柳泉路107号国贸大厦,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,玉龙大厦C座,118.024374,36.823066,华光路188号玉龙大厦,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,远通大厦,118.040405,36.821756,华光路88号(大润发西邻),商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,山东凯发商务楼B座,118.060318,36.842713,万杰路与柳泉路交叉口东南120米,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,高科技创业园C座,118.052591,36.840495,政通路135号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,中房大厦C座,118.051188,36.821065,华光路58号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,建筑大厦,118.057091,36.816596,潘南西路10号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,淄博化工科贸中心,118.062842,36.800444,东一路39号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,质量大厦(共青团西路),118.038292,36.808325,共青团西路98号,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,金丽大厦,118.036124,36.828457,联通路,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,华侨城二号商业楼,118.030725,36.837975,中润大道1号新玛特购物广场(中润店),商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,名仕城大厦,118.012775,36.803525,马尚街道西寨社区名仕城,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,天乙大厦B座,118.004725,36.844025,天乙大厦,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,嘉美大厦17号楼,118.024925,36.782475,经济开发区傅家镇南世纪路1号嘉美大厦,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,鑫城中心E座,118.018148,36.803048,鑫城公寓东区,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,天府国际营销中心A座,118.029155,36.803058,新村西路186号天府国际,商务住宅;楼宇;商务写字楼,山东省,淄博市,张店区
小区,电商谷东园B座,118.066025,36.864125,高新区电商谷东园,商务住宅;楼宇;商务写字楼|商务住宅;产业园区;产业园区,山东省,淄博市,张店区
